"ptrid","resultid","offsetcount","moduleid","moduleoffset","offset1","offset2","offset3","offset4","offset5","offset6","offset7"
"1","472","7","54","4861360","552","152","328","808","72","848","8"
"1","473","7","54","4861360","552","152","328","808","456","1216","8"
"1","474","7","54","4864016","552","152","776","328","352","48","8"
"1","475","7","54","4861360","1480","152","704","304","1048","424","8"
"1","476","7","54","4861360","1608","24","320","304","1048","424","8"
"1","477","7","54","4861360","1608","24","704","304","680","424","8"
"1","478","7","54","4861360","1608","152","328","304","1048","424","8"
"1","479","7","54","4861360","3528","88","16","704","296","392","8"
"1","480","7","54","4861360","3528","88","144","712","296","392","8"
"1","481","7","54","4861360","3912","24","384","368","1256","360","8"
"1","482","7","54","4861360","1512","24","704","304","1048","424","8"
"1","483","7","48","65243848","584","152","56","320","216","128","8"
"1","484","7","54","4861360","488","152","1480","368","680","424","8"
"1","485","7","54","4861360","2152","24","328","304","680","424","8"
"1","486","7","54","4861360","3560","88","16","712","296","392","8"
"1","487","6","54","4861360","3976","24","320","296","392","8","null"
"1","488","7","54","4861360","3976","24","320","248","72","48","8"
"1","489","7","54","4861360","3976","24","320","248","456","416","8"
"1","490","7","54","4861360","3976","24","704","1456","680","424","8"
"1","491","7","54","4861360","3976","152","712","1456","680","424","8"
"1","492","7","54","4861360","3976","152","712","624","72","848","8"
"1","493","7","54","4861360","3976","152","712","624","456","1216","8"
"1","494","7","54","4861360","3944","88","144","320","296","392","8"
"1","495","7","54","4861360","1480","152","320","320","1048","1224","8"
"1","496","7","54","4861360","1480","152","1088","304","680","424","8"
"1","497","7","54","4861360","2408","24","328","368","680","424","8"
"1","498","7","54","4861360","2408","24","1480","1208","384","1992","8"
"1","499","7","54","4861360","2408","24","1480","696","1200","392","8"
"1","500","7","54","4861360","2408","24","1480","1080","624","392","8"
"1","501","7","54","4861360","2408","24","1480","888","680","424","8"
"1","502","7","54","4861360","2408","24","1480","1080","496","1160","8"
"1","503","7","54","4861360","3784","88","16","2376","208","1024","8"
"1","504","6","54","4861360","3752","152","2376","208","1024","8","null"
"1","505","6","54","4861360","3976","152","328","296","392","8","null"
"1","506","7","54","4861360","1512","152","328","320","1048","1224","8"
"1","507","7","54","4861360","1512","152","712","304","1048","424","8"
"1","508","7","54","4861360","1512","152","1096","304","680","424","8"
"1","509","7","54","4861360","2376","24","320","368","680","424","8"
"1","510","7","54","4861360","2376","24","1472","1208","384","1992","8"
"1","511","7","54","4861360","2376","24","1472","696","1200","392","8"
"1","512","7","54","4861360","2376","24","1472","1080","624","392","8"
"1","513","7","54","4861360","2376","24","1472","888","680","424","8"
"1","514","7","54","4861360","2376","24","1472","392","112","2072","8"
"1","515","7","54","4861360","2376","24","1472","392","312","2080","8"
"1","516","7","54","4861360","2376","152","328","368","680","424","8"
"1","517","7","54","4861360","2376","152","1480","392","112","2072","8"
"1","518","7","54","4861360","2376","152","1480","392","312","2080","8"
"1","519","7","54","4861360","520","24","328","368","1048","424","8"
"1","520","7","54","4861360","520","24","1480","368","680","424","8"
"1","521","7","54","4861360","1640","24","328","304","1048","424","8"
"1","522","7","54","4861360","1640","24","712","304","680","424","8"
"1","523","7","54","4861360","2344","152","320","368","680","424","8"
"1","524","7","54","4861360","3848","152","376","368","1256","360","8"
"1","525","7","54","4861360","3944","152","704","624","72","848","8"
"1","526","7","54","4861360","3944","152","704","624","456","1216","8"
"1","527","7","54","4890464","392","8","184","464","3240","40","8"
"1","528","7","48","65243848","456","152","200","320","216","128","8"
"1","529","7","48","65243848","456","152","200","352","216","128","8"
"1","530","7","48","65243848","584","152","200","32","216","128","8"
"1","531","6","54","4861360","1000","152","2824","208","1024","8","null"
"1","532","7","54","4864016","1256","24","1032","360","392","48","8"
"1","533","7","54","4861360","392","64","136","1176","272","656","8"
"1","534","7","54","4861360","392","64","136","1176","192","472","8"
"1","535","7","54","4861360","3880","152","384","368","1256","360","8"
"1","536","7","48","65243848","584","152","56","352","216","128","8"
"1","537","7","54","4861360","2120","152","328","304","680","424","8"
"1","538","6","54","4861360","3528","24","704","296","392","8","null"
"1","539","7","54","4861360","3976","88","16","320","296","392","8"
"1","540","6","54","4861360","3944","152","320","296","392","8","null"
"1","541","7","48","65243848","456","152","344","32","216","16","16"
"1","542","7","48","65255584","2536","88","16","488","224","240","16"
"1","543","6","48","65255584","2824","24","200","224","240","16","null"
"1","544","7","48","65255584","2824","88","16","200","224","240","16"
"1","545","7","54","4859424","2760","24","752","1568","40","1896","16"
"1","546","7","54","4859424","2760","24","752","1568","8","1968","16"
"1","547","7","48","64359200","3944","24","392","368","1520","984","16"
"1","548","7","54","4859424","3944","152","704","304","40","1896","16"
"1","549","7","54","4859424","3944","152","704","304","8","1968","16"
"1","550","7","54","4859424","488","24","1472","1520","32","640","16"
"1","551","7","54","4859424","2472","152","328","344","32","744","16"
"1","552","7","48","64359320","2952","152","104","320","96","3136","16"
"1","553","7","48","64359320","2952","152","104","320","208","3328","16"
"1","554","7","48","64359320","2952","152","104","320","320","3360","16"
"1","555","7","48","64359320","2952","152","104","352","96","3136","16"
"1","556","7","48","64359320","2952","152","104","352","208","3328","16"
"1","557","7","48","64359320","2952","152","104","352","320","3360","16"
"1","558","7","48","64359200","3560","24","712","296","696","48","16"
"1","559","7","54","4861552","3560","24","1096","624","72","496","16"
"1","560","7","54","4861552","3976","24","704","624","72","496","16"
"1","561","7","54","4859424","3944","152","1088","1472","32","640","16"
"1","562","7","54","4859424","1000","24","768","400","40","2048","16"
"1","563","7","54","4859424","1000","24","768","400","8","2080","16"
"1","564","7","54","4864208","1000","24","2816","208","224","48","16"
"1","565","7","54","4864304","1000","24","2816","208","224","48","16"
"1","566","7","54","4864400","1000","24","2816","208","224","48","16"
"1","567","7","54","4864496","1000","24","2816","208","224","48","16"
"1","568","7","54","4861552","1000","24","2816","208","224","744","16"
"1","569","7","54","4859424","1000","152","776","400","40","2048","16"
"1","570","7","54","4859424","1000","152","776","400","8","2080","16"
"1","571","7","54","4859424","2120","24","704","344","32","744","16"
"1","572","7","54","4859424","2152","24","712","344","32","744","16"
"1","573","7","54","4859424","2568","24","704","1568","40","1896","16"
"1","574","7","54","4859424","2568","24","704","1568","8","1968","16"
"1","575","7","54","4859424","2792","24","760","1568","40","1896","16"
"1","576","7","54","4859424","2792","24","760","1568","8","1968","16"
"1","577","7","48","64359320","2920","152","96","352","96","3136","16"
"1","578","7","48","64359320","2920","152","96","352","208","3328","16"
"1","579","7","48","64359320","2920","152","96","352","320","3360","16"
"1","580","7","54","4859424","904","152","320","336","32","1136","16"
"1","581","7","54","4859424","904","152","1216","400","40","2048","16"
"1","582","7","54","4859424","904","152","1216","400","8","2080","16"
"1","583","7","54","4859424","1256","152","944","360","40","2024","16"
"1","584","7","54","4859424","1256","152","944","360","8","2048","16"
"1","585","7","54","4859424","1608","24","1088","344","32","744","16"
"1","586","7","48","65255584","2440","88","16","776","224","240","16"
"1","587","7","54","4859424","2600","24","712","1568","40","1896","16"
"1","588","7","54","4859424","2600","24","712","1568","8","1968","16"
"1","589","7","54","4859424","2760","152","760","1568","40","1896","16"
"1","590","7","54","4859424","2760","152","760","1568","8","1968","16"
"1","591","7","48","64359200","2376","24","1472","760","312","984","16"
"1","592","7","48","64359200","392","80","560","400","688","1288","16"
"1","593","6","48","62485384","392","128","1176","288","328","16","null"
"1","594","6","54","4875904","392","128","1176","368","176","16","null"
"1","595","7","54","4861552","584","24","328","808","72","496","16"
"1","596","7","54","4859424","584","24","1224","336","32","1136","16"
"1","597","7","54","4859424","2504","24","328","344","32","744","16"
"1","598","7","48","64359200","3880","24","376","368","1520","984","16"
"1","599","7","48","64359200","392","80","560","1072","40","16","16"
"1","600","7","48","64359200","392","80","560","400","40","688","16"
"1","601","6","100","1091264","392","88","184","176","48","16","null"
"1","602","7","55","10373784","392","88","184","176","88","168","16"
"1","603","7","54","4890464","392","88","184","176","88","3896","16"
"1","604","7","54","4859424","1032","24","776","400","40","2048","16"
"1","605","7","54","4859424","1032","24","776","400","8","2080","16"
"1","606","7","54","4864208","1032","24","2824","208","224","48","16"
"1","607","7","54","4864304","1032","24","2824","208","224","48","16"
"1","608","7","54","4864400","1032","24","2824","208","224","48","16"
"1","609","7","54","4864496","1032","24","2824","208","224","48","16"
"1","610","7","54","4861552","1032","24","2824","208","224","744","16"
"1","611","7","54","4859424","3784","24","328","400","40","2048","16"
"1","612","7","54","4859424","3784","24","328","400","8","2080","16"
"1","613","7","54","4864208","3784","24","2376","208","224","48","16"
"1","614","7","54","4864304","3784","24","2376","208","224","48","16"
"1","615","7","54","4864400","3784","24","2376","208","224","48","16"
"1","616","7","54","4864496","3784","24","2376","208","224","48","16"
"1","617","7","54","4861552","3784","24","2376","208","224","744","16"
"1","618","7","48","64359200","392","40","16","184","0","1288","16"
"1","619","7","48","65243848","456","152","344","64","216","16","16"
"1","620","7","48","65255680","2280","24","200","16","2200","240","16"
"1","621","7","48","65255680","2280","24","200","40","2064","240","16"
"1","622","7","48","65255680","2280","24","200","16","2968","240","16"
"1","623","5","48","65255680","2280","24","2248","240","16","null","null"
"1","624","7","48","65255680","2280","24","2248","16","152","240","16"
"1","625","7","48","65255680","2280","24","2248","40","16","240","16"
"1","626","6","48","65255680","2280","88","16","2248","240","16","null"
"1","627","7","54","4859424","2696","24","736","1568","40","1896","16"
"1","628","7","54","4859424","2696","24","736","1568","8","1968","16"
"1","629","7","54","4859424","2696","152","744","1568","40","1896","16"
"1","630","7","54","4859424","2696","152","744","1568","8","1968","16"
"1","631","7","48","64359320","2952","24","96","320","96","3136","16"
"1","632","7","48","64359320","2952","24","96","320","208","3328","16"
"1","633","7","48","64359320","2952","24","96","320","320","3360","16"
"1","634","7","48","64359320","2952","24","96","352","96","3136","16"
